,Area Name,id,Total,Hispanic,White,Black,Asian,Mixed,Others,Population Density: Hispanic,Population Density: White,Population Density: Black,Population Density: Asian,Population Density: Mixed,Population Density: Others,Polling Site
1401,"AP02B, Fulton County, Georgia",7000000US131210AP02B,871.0,45.0,542.0,127.0,108.0,46.0,3.0,0.0516647531572904,0.6222732491389208,0.1458094144661308,0.1239954075774971,0.052812858783008,0.0034443168771526,1
1402,"AP04A, Fulton County, Georgia",7000000US131210AP04A,2124.0,110.0,1554.0,124.0,228.0,98.0,10.0,0.051789077212806,0.731638418079096,0.0583804143126177,0.1073446327683615,0.0461393596986817,0.0047080979284369,1
1403,"AP04B, Fulton County, Georgia",7000000US131210AP04B,758.0,52.0,473.0,30.0,159.0,38.0,6.0,0.0686015831134564,0.6240105540897097,0.0395778364116095,0.2097625329815303,0.050131926121372,0.0079155672823219,1
1404,"AP07A, Fulton County, Georgia",7000000US131210AP07A,5728.0,580.0,3251.0,635.0,976.0,231.0,55.0,0.1012569832402234,0.5675628491620112,0.110858938547486,0.1703910614525139,0.0403282122905027,0.0096019553072625,1
1405,"AP07B, Fulton County, Georgia",7000000US131210AP07B,2554.0,168.0,1558.0,164.0,529.0,121.0,14.0,0.0657791699295223,0.6100234925606891,0.0642129992169146,0.2071260767423649,0.0473766640563821,0.0054815974941268,1
1406,"AP09A, Fulton County, Georgia",7000000US131210AP09A,7259.0,500.0,3292.0,599.0,2453.0,347.0,68.0,0.0688800110208017,0.4535059925609588,0.0825182532029205,0.3379253340680535,0.0478027276484364,0.009367681498829,1
1407,"AP09B, Fulton County, Georgia",7000000US131210AP09B,1416.0,121.0,550.0,186.0,479.0,58.0,22.0,0.0854519774011299,0.3884180790960452,0.1313559322033898,0.3382768361581921,0.0409604519774011,0.0155367231638418,1
1408,"AP12A, Fulton County, Georgia",7000000US131210AP12A,1913.0,429.0,778.0,312.0,292.0,51.0,51.0,0.2242550967067433,0.4066910611604809,0.1630946157867224,0.1526398327234709,0.0266596968112911,0.0266596968112911,1
1409,"AP12B, Fulton County, Georgia",7000000US131210AP12B,2787.0,164.0,479.0,271.0,1708.0,83.0,82.0,0.0588446358091137,0.1718693936132041,0.0972371725870111,0.6128453534266236,0.0297811266594904,0.0294223179045568,1
1410,"AP12C, Fulton County, Georgia",7000000US131210AP12C,3050.0,301.0,2103.0,281.0,234.0,101.0,30.0,0.0986885245901639,0.6895081967213115,0.0921311475409836,0.0767213114754098,0.0331147540983606,0.0098360655737704,1
1411,"AP12D, Fulton County, Georgia",7000000US131210AP12D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1412,"CH04A, Fulton County, Georgia",7000000US131210CH04A,991.0,49.0,838.0,72.0,3.0,25.0,4.0,0.0494450050454086,0.8456104944500504,0.0726538849646821,0.0030272452068617,0.0252270433905146,0.0040363269424823,1
1413,"CH04B, Fulton County, Georgia",7000000US131210CH04B,16.0,4.0,5.0,6.0,0.0,1.0,0.0,0.25,0.3125,0.375,0.0,0.0625,0.0,0
1414,"CP011, Fulton County, Georgia",7000000US131210CP011,1649.0,91.0,405.0,1064.0,15.0,58.0,16.0,0.055184960582171,0.2456033959975742,0.645239539114615,0.0090964220739842,0.0351728320194057,0.0097028502122498,0
1415,"CP012, Fulton County, Georgia",7000000US131210CP012,1672.0,79.0,469.0,1039.0,28.0,43.0,14.0,0.0472488038277511,0.2805023923444976,0.6214114832535885,0.0167464114832535,0.0257177033492822,0.0083732057416267,1
1416,"CP01B, Fulton County, Georgia",7000000US131210CP01B,527.0,42.0,203.0,250.0,11.0,14.0,7.0,0.079696394686907,0.3851992409867172,0.4743833017077798,0.0208728652751423,0.0265654648956356,0.0132827324478178,1
1417,"CP04A, Fulton County, Georgia",7000000US131210CP04A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1418,"CP04B, Fulton County, Georgia",7000000US131210CP04B,71.0,11.0,9.0,39.0,6.0,6.0,0.0,0.1549295774647887,0.1267605633802817,0.5492957746478874,0.0845070422535211,0.0845070422535211,0.0,1
1419,"CP051, Fulton County, Georgia",7000000US131210CP051,1797.0,134.0,46.0,1514.0,25.0,56.0,22.0,0.0745687256538675,0.0255982192543127,0.8425153032832499,0.0139120756816917,0.0311630495269894,0.0122426265998887,1
1420,"CP052, Fulton County, Georgia",7000000US131210CP052,5.0,1.0,0.0,0.0,1.0,0.0,3.0,0.2,0.0,0.0,0.2,0.0,0.6,0
1421,"CP053, Fulton County, Georgia",7000000US131210CP053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1422,"CP05B, Fulton County, Georgia",7000000US131210CP05B,188.0,6.0,0.0,173.0,0.0,6.0,3.0,0.0319148936170212,0.0,0.9202127659574468,0.0,0.0319148936170212,0.0159574468085106,1
1423,"CP06A, Fulton County, Georgia",7000000US131210CP06A,818.0,53.0,12.0,732.0,0.0,17.0,4.0,0.0647921760391198,0.0146699266503667,0.8948655256723717,0.0,0.0207823960880195,0.0048899755501222,1
1424,"CP06B, Fulton County, Georgia",7000000US131210CP06B,9.0,0.0,0.0,4.0,1.0,1.0,3.0,0.0,0.0,0.4444444444444444,0.1111111111111111,0.1111111111111111,0.3333333333333333,1
1425,"CP07A, Fulton County, Georgia",7000000US131210CP07A,1530.0,54.0,54.0,1401.0,0.0,11.0,10.0,0.0352941176470588,0.0352941176470588,0.915686274509804,0.0,0.0071895424836601,0.0065359477124183,1
1426,"CP07B, Fulton County, Georgia",7000000US131210CP07B,32.0,3.0,0.0,23.0,0.0,1.0,5.0,0.09375,0.0,0.71875,0.0,0.03125,0.15625,1
1427,"CP07C, Fulton County, Georgia",7000000US131210CP07C,283.0,2.0,0.0,271.0,0.0,5.0,5.0,0.0070671378091872,0.0,0.9575971731448764,0.0,0.0176678445229682,0.0176678445229682,1
1428,"CP07D, Fulton County, Georgia",7000000US131210CP07D,7.0,1.0,0.0,5.0,0.0,0.0,1.0,0.1428571428571428,0.0,0.7142857142857143,0.0,0.0,0.1428571428571428,1
1429,"CP07E, Fulton County, Georgia",7000000US131210CP07E,57.0,2.0,1.0,53.0,0.0,1.0,0.0,0.0350877192982456,0.0175438596491228,0.9298245614035088,0.0,0.0175438596491228,0.0,1
1430,"CP07F, Fulton County, Georgia",7000000US131210CP07F,513.0,5.0,19.0,480.0,0.0,8.0,1.0,0.0097465886939571,0.037037037037037,0.935672514619883,0.0,0.0155945419103313,0.0019493177387914,1
1431,"CP081, Fulton County, Georgia",7000000US131210CP081,666.0,9.0,7.0,638.0,0.0,7.0,5.0,0.0135135135135135,0.0105105105105105,0.957957957957958,0.0,0.0105105105105105,0.0075075075075075,1
1432,"CP083, Fulton County, Georgia",7000000US131210CP083,243.0,4.0,6.0,218.0,0.0,10.0,5.0,0.0164609053497942,0.0246913580246913,0.897119341563786,0.0,0.0411522633744856,0.0205761316872428,1
1433,"CP084, Fulton County, Georgia",7000000US131210CP084,411.0,8.0,3.0,397.0,0.0,3.0,0.0,0.0194647201946472,0.0072992700729927,0.9659367396593674,0.0,0.0072992700729927,0.0,1
1434,"CP08A, Fulton County, Georgia",7000000US131210CP08A,914.0,32.0,11.0,851.0,0.0,19.0,1.0,0.0350109409190372,0.012035010940919,0.9310722100656456,0.0,0.0207877461706783,0.0010940919037199,1
1435,"EP01A, Fulton County, Georgia",7000000US131210EP01A,4004.0,642.0,771.0,2361.0,25.0,140.0,65.0,0.1603396603396603,0.1925574425574425,0.5896603396603397,0.0062437562437562,0.0349650349650349,0.0162337662337662,1
1436,"EP01B, Fulton County, Georgia",7000000US131210EP01B,4442.0,588.0,563.0,3077.0,29.0,159.0,26.0,0.1323728050427735,0.1267447095902746,0.6927059882935614,0.0065285907248986,0.0357946870778928,0.0058532192705988,1
1437,"EP02A, Fulton County, Georgia",7000000US131210EP02A,3610.0,749.0,215.0,2517.0,13.0,86.0,30.0,0.2074792243767313,0.0595567867036011,0.6972299168975069,0.0036011080332409,0.0238227146814404,0.0083102493074792,1
1438,"EP02B, Fulton County, Georgia",7000000US131210EP02B,2009.0,236.0,748.0,880.0,43.0,79.0,23.0,0.1174713787954206,0.3723245395719263,0.4380288700846192,0.0214036834245893,0.0393230462916874,0.011448481831757,1
1439,"EP02C, Fulton County, Georgia",7000000US131210EP02C,675.0,76.0,199.0,375.0,3.0,19.0,3.0,0.1125925925925925,0.2948148148148148,0.5555555555555556,0.0044444444444444,0.0281481481481481,0.0044444444444444,1
1440,"EP02D, Fulton County, Georgia",7000000US131210EP02D,621.0,41.0,35.0,496.0,6.0,40.0,3.0,0.0660225442834138,0.0563607085346215,0.7987117552334944,0.0096618357487922,0.0644122383252818,0.0048309178743961,1
1441,"EP02E, Fulton County, Georgia",7000000US131210EP02E,1954.0,98.0,251.0,1533.0,9.0,53.0,10.0,0.0501535312180143,0.1284544524053224,0.7845445240532242,0.0046059365404298,0.0271238485158648,0.0051177072671443,1
1442,"EP03A, Fulton County, Georgia",7000000US131210EP03A,6508.0,1026.0,370.0,4936.0,37.0,112.0,27.0,0.1576521204671174,0.0568531038721573,0.7584511370620775,0.0056853103872157,0.0172095881991395,0.0041487400122925,1
1443,"EP03B, Fulton County, Georgia",7000000US131210EP03B,1815.0,166.0,101.0,1487.0,7.0,39.0,15.0,0.0914600550964187,0.0556473829201101,0.8192837465564738,0.0038567493112947,0.0214876033057851,0.0082644628099173,1
1444,"EP04A, Fulton County, Georgia",7000000US131210EP04A,9014.0,296.0,222.0,8135.0,61.0,230.0,70.0,0.0328378078544486,0.0246283558908364,0.9024850232970936,0.0067672509429775,0.0255158642112269,0.0077656978034169,1
1445,"EP04B, Fulton County, Georgia",7000000US131210EP04B,3706.0,126.0,52.0,3359.0,17.0,128.0,24.0,0.0339989206691851,0.0140313005936319,0.9063680518078792,0.0045871559633027,0.0345385860766324,0.0064759848893685,1
1446,"FA01A, Fulton County, Georgia",7000000US131210FA01A,5841.0,747.0,577.0,4357.0,29.0,119.0,12.0,0.1278890600924499,0.0987844547166581,0.7459339154254409,0.004964903269988,0.0203732237630542,0.0020544427324088,1
1447,"FA01B, Fulton County, Georgia",7000000US131210FA01B,9579.0,818.0,919.0,7371.0,163.0,237.0,71.0,0.0853951351915648,0.0959390333020148,0.7694957720012527,0.017016390019835,0.0247416222987785,0.0074120471865539,1
1448,"FA01C, Fulton County, Georgia",7000000US131210FA01C,1063.0,83.0,44.0,873.0,28.0,27.0,8.0,0.0780809031044214,0.0413922859830667,0.8212605832549389,0.0263405456255879,0.0253998118532455,0.0075258701787394,1
1449,"JC03A, Fulton County, Georgia",7000000US131210JC03A,876.0,76.0,469.0,73.0,189.0,64.0,5.0,0.0867579908675799,0.5353881278538812,0.0833333333333333,0.2157534246575342,0.0730593607305936,0.0057077625570776,1
1450,"JC03B, Fulton County, Georgia",7000000US131210JC03B,2585.0,200.0,936.0,371.0,914.0,137.0,27.0,0.0773694390715667,0.3620889748549323,0.1435203094777563,0.3535783365570599,0.0529980657640232,0.0104448742746615,1
1451,"JC04A, Fulton County, Georgia",7000000US131210JC04A,5777.0,389.0,3147.0,534.0,1362.0,316.0,29.0,0.0673359875367838,0.5447464081703306,0.0924355201661762,0.2357625064912584,0.0546996711095724,0.0050199065258784,1
1452,"JC04B, Fulton County, Georgia",7000000US131210JC04B,591.0,33.0,231.0,107.0,181.0,35.0,4.0,0.0558375634517766,0.3908629441624365,0.1810490693739424,0.3062605752961083,0.0592216582064297,0.0067681895093062,1
1453,"JC13A, Fulton County, Georgia",7000000US131210JC13A,2857.0,93.0,2011.0,119.0,513.0,103.0,18.0,0.032551627581379,0.703885194259713,0.0416520826041302,0.1795589779488974,0.0360518025901295,0.0063003150157507,1
1454,"JC13B, Fulton County, Georgia",7000000US131210JC13B,355.0,24.0,276.0,11.0,33.0,10.0,1.0,0.0676056338028169,0.7774647887323943,0.0309859154929577,0.0929577464788732,0.028169014084507,0.0028169014084507,1
1455,"ML011, Fulton County, Georgia",7000000US131210ML011,3818.0,231.0,2629.0,144.0,636.0,164.0,14.0,0.0605028810895756,0.6885804085908853,0.037716081718177,0.1665793609219486,0.0429544264012572,0.0036668412781561,0
1456,"ML012, Fulton County, Georgia",7000000US131210ML012,624.0,48.0,504.0,15.0,16.0,37.0,4.0,0.0769230769230769,0.8076923076923077,0.0240384615384615,0.0256410256410256,0.0592948717948717,0.0064102564102564,0
1457,"ML01B, Fulton County, Georgia",7000000US131210ML01B,345.0,37.0,225.0,26.0,32.0,24.0,1.0,0.1072463768115942,0.6521739130434783,0.0753623188405797,0.0927536231884058,0.0695652173913043,0.0028985507246376,1
1458,"ML021, Fulton County, Georgia",7000000US131210ML021,3243.0,167.0,2656.0,117.0,126.0,161.0,16.0,0.051495528831329,0.8189947579401788,0.036077705827937,0.0388529139685476,0.0496453900709219,0.0049337033610854,0
1459,"ML022, Fulton County, Georgia",7000000US131210ML022,381.0,14.0,315.0,17.0,10.0,21.0,4.0,0.0367454068241469,0.8267716535433071,0.0446194225721784,0.0262467191601049,0.0551181102362204,0.0104986876640419,0
1460,"ML023, Fulton County, Georgia",7000000US131210ML023,2279.0,90.0,1840.0,97.0,141.0,103.0,8.0,0.0394910048266783,0.8073716542343133,0.0425625274243089,0.0618692408951294,0.0451952610794208,0.0035103115401491,0
1461,"ML024, Fulton County, Georgia",7000000US131210ML024,172.0,39.0,123.0,3.0,2.0,3.0,2.0,0.2267441860465116,0.7151162790697675,0.0174418604651162,0.0116279069767441,0.0174418604651162,0.0116279069767441,0
1462,"ML04A, Fulton County, Georgia",7000000US131210ML04A,2614.0,127.0,1688.0,221.0,436.0,110.0,32.0,0.04858454475899,0.6457536342769702,0.0845447589900535,0.1667941851568477,0.0420811017597551,0.0122417750573833,0
1463,"ML04B, Fulton County, Georgia",7000000US131210ML04B,1626.0,80.0,1331.0,91.0,56.0,60.0,8.0,0.04920049200492,0.8185731857318573,0.0559655596555965,0.034440344403444,0.03690036900369,0.004920049200492,0
1464,"ML04C, Fulton County, Georgia",7000000US131210ML04C,157.0,14.0,110.0,14.0,17.0,1.0,1.0,0.0891719745222929,0.7006369426751592,0.0891719745222929,0.10828025477707,0.0063694267515923,0.0063694267515923,0
1465,"ML05A, Fulton County, Georgia",7000000US131210ML05A,64.0,4.0,37.0,11.0,9.0,2.0,1.0,0.0625,0.578125,0.171875,0.140625,0.03125,0.015625,0
1466,"ML05B, Fulton County, Georgia",7000000US131210ML05B,570.0,20.0,465.0,14.0,38.0,28.0,5.0,0.0350877192982456,0.8157894736842105,0.0245614035087719,0.0666666666666666,0.0491228070175438,0.0087719298245614,0
1467,"ML05C, Fulton County, Georgia",7000000US131210ML05C,6070.0,471.0,3486.0,780.0,1017.0,261.0,55.0,0.0775947281713344,0.5742998352553542,0.128500823723229,0.1675453047775947,0.042998352553542,0.0090609555189456,0
1468,"ML06A, Fulton County, Georgia",7000000US131210ML06A,6036.0,614.0,1769.0,1110.0,2211.0,255.0,77.0,0.1017229953611663,0.2930748840291584,0.18389662027833,0.3663021868787276,0.0422465208747514,0.0127567925778661,1
1469,"ML06B, Fulton County, Georgia",7000000US131210ML06B,4915.0,551.0,2052.0,830.0,1208.0,233.0,41.0,0.1121057985757884,0.4174974567650051,0.1688708036622584,0.2457782299084435,0.0474059003051882,0.0083418107833163,1
1470,"ML071, Fulton County, Georgia",7000000US131210ML071,148.0,8.0,115.0,7.0,6.0,12.0,0.0,0.054054054054054,0.777027027027027,0.0472972972972973,0.0405405405405405,0.081081081081081,0.0,0
1471,"ML072, Fulton County, Georgia",7000000US131210ML072,2194.0,168.0,1535.0,142.0,228.0,100.0,21.0,0.0765724703737465,0.6996353691886964,0.064721969006381,0.1039197812215132,0.0455788514129443,0.0095715587967183,0
1472,"ML07A, Fulton County, Georgia",7000000US131210ML07A,1026.0,65.0,799.0,45.0,47.0,60.0,10.0,0.0633528265107212,0.7787524366471735,0.043859649122807,0.0458089668615984,0.0584795321637426,0.0097465886939571,1
1473,"RW07A, Fulton County, Georgia",7000000US131210RW07A,3730.0,1742.0,611.0,1123.0,83.0,85.0,86.0,0.4670241286863271,0.1638069705093833,0.3010723860589812,0.0222520107238605,0.0227882037533512,0.0230563002680965,1
1474,"RW07B, Fulton County, Georgia",7000000US131210RW07B,1940.0,1523.0,198.0,141.0,21.0,47.0,10.0,0.7850515463917526,0.102061855670103,0.072680412371134,0.0108247422680412,0.0242268041237113,0.0051546391752577,1
1475,"RW11A, Fulton County, Georgia",7000000US131210RW11A,3719.0,367.0,2538.0,530.0,103.0,155.0,26.0,0.0986824415165367,0.6824415165367034,0.1425114278031728,0.0276956171013713,0.0416778703952675,0.0069911266469481,1
1476,"RW11B, Fulton County, Georgia",7000000US131210RW11B,27.0,7.0,4.0,5.0,5.0,5.0,1.0,0.2592592592592592,0.1481481481481481,0.1851851851851851,0.1851851851851851,0.1851851851851851,0.037037037037037,0
1477,"RW22A, Fulton County, Georgia",7000000US131210RW22A,7197.0,1381.0,3170.0,1736.0,510.0,317.0,83.0,0.1918855078504932,0.4404613033208281,0.2412116159510907,0.070862859524802,0.0440461303320828,0.011532583020703,1
1478,"RW22B, Fulton County, Georgia",7000000US131210RW22B,16.0,4.0,1.0,2.0,1.0,8.0,0.0,0.25,0.0625,0.125,0.0625,0.5,0.0,0
1479,"SC01A, Fulton County, Georgia",7000000US131210SC01A,36.0,1.0,2.0,25.0,0.0,6.0,2.0,0.0277777777777777,0.0555555555555555,0.6944444444444444,0.0,0.1666666666666666,0.0555555555555555,1
1480,"SC01B, Fulton County, Georgia",7000000US131210SC01B,2791.0,77.0,49.0,2539.0,7.0,90.0,29.0,0.0275886778932282,0.0175564313865997,0.909709781440344,0.0025080616266571,0.0322465066284485,0.0103905410247223,1
1481,"SC01C, Fulton County, Georgia",7000000US131210SC01C,2683.0,57.0,29.0,2496.0,5.0,77.0,19.0,0.0212448751397689,0.010808796123742,0.9303019008572494,0.0018635855385762,0.0286992172940738,0.0070816250465896,1
1482,"SC01D, Fulton County, Georgia",7000000US131210SC01D,499.0,1.0,5.0,489.0,0.0,4.0,0.0,0.002004008016032,0.0100200400801603,0.9799599198396792,0.0,0.0080160320641282,0.0,0
1483,"SC05A, Fulton County, Georgia",7000000US131210SC05A,998.0,29.0,21.0,921.0,3.0,13.0,11.0,0.0290581162324649,0.0210420841683366,0.9228456913827656,0.003006012024048,0.0130260521042084,0.0110220440881763,1
1484,"SC05B, Fulton County, Georgia",7000000US131210SC05B,4553.0,92.0,114.0,4205.0,16.0,112.0,14.0,0.0202064572809136,0.0250384361959147,0.9235668789808916,0.0035141664836371,0.0245991653854601,0.0030748956731825,1
1485,"SC05D, Fulton County, Georgia",7000000US131210SC05D,3893.0,79.0,104.0,3579.0,13.0,87.0,31.0,0.0202928332905214,0.0267146159773953,0.9193424094528642,0.0033393269971744,0.022347803750321,0.0079630105317236,1
1486,"SC05E, Fulton County, Georgia",7000000US131210SC05E,826.0,35.0,112.0,629.0,1.0,45.0,4.0,0.0423728813559322,0.135593220338983,0.761501210653753,0.0012106537530266,0.0544794188861985,0.0048426150121065,1
1487,"SC07A, Fulton County, Georgia",7000000US131210SC07A,8756.0,348.0,625.0,7404.0,68.0,243.0,68.0,0.0397441754225673,0.0713796253997259,0.845591594335313,0.0077661032434901,0.0277523983554134,0.0077661032434901,1
1488,"SC07B, Fulton County, Georgia",7000000US131210SC07B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1489,"SC07C, Fulton County, Georgia",7000000US131210SC07C,14.0,3.0,3.0,7.0,1.0,0.0,0.0,0.2142857142857142,0.2142857142857142,0.5,0.0714285714285714,0.0,0.0,1
1490,"SC08A, Fulton County, Georgia",7000000US131210SC08A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1491,"SC08B, Fulton County, Georgia",7000000US131210SC08B,5347.0,178.0,154.0,4818.0,25.0,120.0,52.0,0.0332896951561623,0.0288011969328595,0.9010660183280343,0.004675518982607,0.0224424911165139,0.0097250794838227,1
1492,"SC08C, Fulton County, Georgia",7000000US131210SC08C,130.0,2.0,3.0,124.0,0.0,1.0,0.0,0.0153846153846153,0.023076923076923,0.953846153846154,0.0,0.0076923076923076,0.0,1
1493,"SC08D, Fulton County, Georgia",7000000US131210SC08D,795.0,21.0,14.0,728.0,0.0,21.0,11.0,0.0264150943396226,0.0176100628930817,0.9157232704402516,0.0,0.0264150943396226,0.0138364779874213,1
1494,"SC08E, Fulton County, Georgia",7000000US131210SC08E,1062.0,18.0,19.0,969.0,10.0,41.0,5.0,0.0169491525423728,0.0178907721280602,0.9124293785310734,0.0094161958568738,0.0386064030131826,0.0047080979284369,1
1495,"SC08F, Fulton County, Georgia",7000000US131210SC08F,1007.0,12.0,34.0,932.0,3.0,23.0,3.0,0.0119165839126117,0.0337636544190665,0.9255213505461768,0.0029791459781529,0.0228401191658391,0.0029791459781529,1
1496,"SC08G, Fulton County, Georgia",7000000US131210SC08G,43.0,1.0,5.0,35.0,0.0,2.0,0.0,0.0232558139534883,0.1162790697674418,0.813953488372093,0.0,0.0465116279069767,0.0,1
1497,"SC08H, Fulton County, Georgia",7000000US131210SC08H,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1498,"SC09A, Fulton County, Georgia",7000000US131210SC09A,2526.0,61.0,20.0,2342.0,50.0,26.0,27.0,0.0241488519398258,0.0079176563737133,0.9271575613618368,0.0197941409342834,0.0102929532858273,0.010688836104513,1
1499,"SC09B, Fulton County, Georgia",7000000US131210SC09B,2346.0,81.0,30.0,2158.0,4.0,63.0,10.0,0.0345268542199488,0.0127877237851662,0.9198635976129582,0.0017050298380221,0.0268542199488491,0.0042625745950554,1
1500,"SC09C, Fulton County, Georgia",7000000US131210SC09C,2134.0,74.0,46.0,1957.0,13.0,42.0,2.0,0.0346766635426429,0.021555763823805,0.9170571696344892,0.0060918462980318,0.0196813495782567,0.0009372071227741,1
1501,"SC11A, Fulton County, Georgia",7000000US131210SC11A,1938.0,36.0,33.0,1779.0,8.0,44.0,38.0,0.0185758513931888,0.0170278637770897,0.9179566563467492,0.0041279669762641,0.022703818369453,0.0196078431372549,1
1502,"SC11B, Fulton County, Georgia",7000000US131210SC11B,1959.0,87.0,34.0,1779.0,4.0,26.0,29.0,0.0444104134762634,0.0173557937723328,0.9081163859111792,0.0020418580908626,0.0132720775906074,0.0148034711587544,1
1503,"SC14A, Fulton County, Georgia",7000000US131210SC14A,1399.0,19.0,25.0,1323.0,1.0,23.0,8.0,0.0135811293781272,0.0178699070764832,0.9456754824874912,0.0007147962830593,0.0164403145103645,0.0057183702644746,1
1504,"SC14B, Fulton County, Georgia",7000000US131210SC14B,372.0,7.0,17.0,336.0,2.0,5.0,5.0,0.0188172043010752,0.0456989247311828,0.9032258064516128,0.0053763440860215,0.0134408602150537,0.0134408602150537,0
1505,"SC16A, Fulton County, Georgia",7000000US131210SC16A,6019.0,115.0,73.0,5631.0,30.0,119.0,51.0,0.0191061638145871,0.01212826050839,0.935537464695132,0.0049842166472836,0.0197707260342249,0.0084731683003821,1
1506,"SC16B, Fulton County, Georgia",7000000US131210SC16B,13.0,5.0,0.0,7.0,0.0,1.0,0.0,0.3846153846153846,0.0,0.5384615384615384,0.0,0.0769230769230769,0.0,0
1507,"SC17A, Fulton County, Georgia",7000000US131210SC17A,87.0,6.0,8.0,64.0,1.0,2.0,6.0,0.0689655172413793,0.0919540229885057,0.735632183908046,0.0114942528735632,0.0229885057471264,0.0689655172413793,1
1508,"SC17B, Fulton County, Georgia",7000000US131210SC17B,41.0,5.0,17.0,12.0,1.0,6.0,0.0,0.1219512195121951,0.4146341463414634,0.2926829268292683,0.024390243902439,0.1463414634146341,0.0,1
1509,"SC17C, Fulton County, Georgia",7000000US131210SC17C,1298.0,14.0,22.0,1223.0,3.0,21.0,15.0,0.0107858243451463,0.0169491525423728,0.9422187981510016,0.0023112480739599,0.0161787365177195,0.0115562403697996,1
1510,"SC18A, Fulton County, Georgia",7000000US131210SC18A,1181.0,19.0,35.0,1095.0,9.0,20.0,3.0,0.0160880609652836,0.0296359017781541,0.9271803556308214,0.0076206604572396,0.016934801016088,0.0025402201524132,1
1511,"SC18B, Fulton County, Georgia",7000000US131210SC18B,1160.0,33.0,23.0,1049.0,13.0,40.0,2.0,0.0284482758620689,0.0198275862068965,0.9043103448275862,0.0112068965517241,0.0344827586206896,0.0017241379310344,1
1512,"SC18C, Fulton County, Georgia",7000000US131210SC18C,2373.0,61.0,63.0,2178.0,6.0,48.0,17.0,0.0257058575642646,0.0265486725663716,0.9178255372945638,0.0025284450063211,0.0202275600505689,0.0071639275179098,1
1513,"SC19A, Fulton County, Georgia",7000000US131210SC19A,259.0,15.0,20.0,205.0,3.0,16.0,0.0,0.0579150579150579,0.0772200772200772,0.7915057915057915,0.0115830115830115,0.0617760617760617,0.0,1
1514,"SC19B, Fulton County, Georgia",7000000US131210SC19B,2306.0,104.0,49.0,2040.0,1.0,94.0,18.0,0.0450997398091934,0.0212489158716392,0.8846487424111015,0.0004336513443191,0.0407632263660017,0.007805724197745,1
1515,"SC211, Fulton County, Georgia",7000000US131210SC211,2579.0,107.0,69.0,2321.0,7.0,51.0,24.0,0.0414889492051182,0.0267545560294687,0.8999612252811167,0.0027142303218301,0.0197751066304769,0.0093059325319891,1
1516,"SC212, Fulton County, Georgia",7000000US131210SC212,6110.0,360.0,258.0,5223.0,51.0,160.0,58.0,0.0589198036006546,0.0422258592471358,0.8548281505728315,0.0083469721767594,0.0261865793780687,0.0094926350245499,1
1517,"SC21A, Fulton County, Georgia",7000000US131210SC21A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1518,"SC23A, Fulton County, Georgia",7000000US131210SC23A,5066.0,185.0,108.0,4616.0,7.0,98.0,52.0,0.0365179628898539,0.0213185945519147,0.9111725227003552,0.0013817607579944,0.0193446506119226,0.0102645084879589,1
1519,"SC23B, Fulton County, Georgia",7000000US131210SC23B,679.0,49.0,30.0,575.0,0.0,20.0,5.0,0.0721649484536082,0.0441826215022091,0.8468335787923417,0.0,0.0294550810014727,0.0073637702503681,1
1520,"SC23C, Fulton County, Georgia",7000000US131210SC23C,3543.0,151.0,43.0,3205.0,13.0,102.0,29.0,0.0426192492238216,0.0121366073948631,0.904600620942704,0.003669206886819,0.0287891617273497,0.0081851538244425,1
1521,"SC29A, Fulton County, Georgia",7000000US131210SC29A,3711.0,182.0,90.0,3282.0,8.0,89.0,60.0,0.049043384532471,0.0242522231204527,0.8843977364591754,0.0021557531662624,0.0239827539746699,0.0161681487469684,1
1522,"SC29B, Fulton County, Georgia",7000000US131210SC29B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1523,"SC30A, Fulton County, Georgia",7000000US131210SC30A,193.0,5.0,0.0,178.0,0.0,10.0,0.0,0.0259067357512953,0.0,0.922279792746114,0.0,0.0518134715025906,0.0,1
1524,"SC30B, Fulton County, Georgia",7000000US131210SC30B,1397.0,24.0,23.0,1304.0,5.0,29.0,12.0,0.0171796707229778,0.0164638511095204,0.933428775948461,0.003579098067287,0.0207587687902648,0.0085898353614889,1
1525,"SS02A, Fulton County, Georgia",7000000US131210SS02A,1635.0,149.0,1039.0,236.0,112.0,89.0,10.0,0.091131498470948,0.635474006116208,0.1443425076452599,0.0685015290519877,0.0544342507645259,0.0061162079510703,1
