"GEO_ID","NAME","P2_001N","P2_002N","P2_003N","P2_004N","P2_005N","P2_006N","P2_007N","P2_008N","P2_009N","P2_010N","P2_011N","P2_012N","P2_013N","P2_014N","P2_015N","P2_016N","P2_017N","P2_018N","P2_019N","P2_020N","P2_021N","P2_022N","P2_023N","P2_024N","P2_025N","P2_026N","P2_027N","P2_028N","P2_029N","P2_030N","P2_031N","P2_032N","P2_033N","P2_034N","P2_035N","P2_036N","P2_037N","P2_038N","P2_039N","P2_040N","P2_041N","P2_042N","P2_043N","P2_044N","P2_045N","P2_046N","P2_047N","P2_048N","P2_049N","P2_050N","P2_051N","P2_052N","P2_053N","P2_054N","P2_055N","P2_056N","P2_057N","P2_058N","P2_059N","P2_060N","P2_061N","P2_062N","P2_063N","P2_064N","P2_065N","P2_066N","P2_067N","P2_068N","P2_069N","P2_070N","P2_071N","P2_072N","P2_073N"
"7000000US13095000027","1ST CHRISTIAN CHURCH, Dougherty County, Georgia","2075","83","1992","1933","1135","726","0","59","1","12","59","57","24","19","9","0","3","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1"
"7000000US13095000028","LOVETT HALL, Dougherty County, Georgia","2183","40","2143","2123","111","2004","1","0","2","5","20","18","10","0","3","0","1","2","0","0","1","0","0","0","1","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US13097000729","GOLDEN METHODIST CH, Douglas County, Georgia","8174","869","7305","6978","999","5808","17","48","0","106","327","295","144","36","8","1","16","35","13","1","41","0","0","0","0","0","0","28","22","0","0","1","1","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","3","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0"
"7000000US13097000730","OLD COURTHOUSE, Douglas County, Georgia","8847","956","7891","7559","2704","4612","31","134","24","54","332","289","132","66","14","1","15","28","11","0","21","1","0","0","0","0","0","41","32","1","0","5","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US13097000731","BEULAH BAPTIST CHURCH, Douglas County, Georgia","4894","695","4199","4041","2197","1731","19","75","2","17","158","146","60","42","8","3","15","8","2","0","8","0","0","0","0","0","0","12","11","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US13097000732","STEWART, Douglas County, Georgia","4582","469","4113","3955","506","3386","5","24","3","31","158","143","75","13","1","0","16","13","4","9","11","1","0","0","0","0","0","15","12","2","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US13097000733","ARBOR STATION, Douglas County, Georgia","4359","534","3825","3641","1316","2163","18","96","3","45","184","167","79","27","6","5","7","18","4","5","15","1","0","0","0","0","0","15","9","5","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US13097000734","BRIGHT STAR, Douglas County, Georgia","3762","447","3315","3133","1923","1106","12","60","0","32","182","172","65","50","10","2","19","8","1","0","17","0","0","0","0","0","0","7","5","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US13097000735","DORSETT SHOALS, Douglas County, Georgia","5593","695","4898","4627","3022","1496","13","60","0","36","271","249","108","87","11","4","16","13","4","0","5","1","0","0","0","0","0","22","9","1","0","5","2","0","0","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US13097000737","CHESTNUT LOG, Douglas County, Georgia","5628","635","4993","4731","1347","3201","18","138","6","21","262","243","114","59","9","1","10","18","13","5","10","1","0","0","3","0","0","17","8","1","0","3","1","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","2","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US13097000738","ST JULIANS EPISCOPAL, Douglas County, Georgia","3153","371","2782","2661","1512","1078","7","49","0","15","121","109","31","38","11","0","12","1","11","0","1","0","0","0","0","4","0","11","7","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US13097000739","LUTHERAN CHURCH - GS, Douglas County, Georgia","5503","406","5097","4854","1859","2657","5","281","3","49","243","218","77","43","22","0","33","16","9","1","16","0","0","0","0","0","1","25","17","2","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US13097000740","FIRST BAPTIST DOUGLASVILLE, Douglas County, Georgia","3121","249","2872","2735","1173","1460","7","60","3","32","137","129","48","34","7","0","11","15","7","0","6","0","0","0","1","0","0","6","3","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US13097000784","FACTORY SHOALS, Douglas County, Georgia","5533","429","5104","4921","1607","3175","9","70","0","60","183","167","59","33","16","2","13","14","9","0","21","0","0","0","0","0","0","15","5","8","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US13097000785","BOUNDARY WATERS, Douglas County, Georgia","5602","313","5289","5114","739","4272","13","38","8","44","175","158","38","17","2","3","12","40","9","0","35","0","0","0","0","2","0","15","4","5","0","4","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","2","0","0","0","0","0"
"7000000US13097001258","MIRROR LAKE ELEMENTA, Douglas County, Georgia","8754","1043","7711","7298","3669","3238","17","287","0","87","413","393","152","108","24","0","29","25","24","1","25","5","0","0","0","0","0","19","3","4","0","5","2","0","0","2","1","0","0","0","2","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US13097001259","WINSTON, Douglas County, Georgia","2764","366","2398","2317","1034","1227","6","25","3","22","81","75","26","19","3","0","10","10","4","1","2","0","0","0","0","0","0","4","2","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","2","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US13097001260","DAY STAR GYM, Douglas County, Georgia","6306","281","6025","5777","4669","971","24","52","0","61","248","235","51","120","29","4","15","2","6","1","6","0","0","0","1","0","0","13","6","3","0","2","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US13097001270","COLONIAL HILLS, Douglas County, Georgia","6538","722","5816","5604","951","4493","11","104","7","38","212","192","100","10","9","3","3","28","4","2","32","0","0","0","0","0","1","17","13","1","0","1","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0"
"7000000US13097001271","EPHESUS BAPTIST CHUR, Douglas County, Georgia","6499","406","6093","5793","4386","1263","22","79","4","39","300","289","82","87","36","3","54","12","9","0","5","1","0","0","0","0","0","8","5","0","0","2","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","3","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US13097001272","PRAYS MILL GYM, Douglas County, Georgia","7491","743","6748","6376","3888","2305","18","111","0","54","372","355","130","93","27","0","49","30","10","5","10","1","0","0","0","0","0","17","9","6","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US13097001273","TURNER, Douglas County, Georgia","6014","1272","4742","4544","2265","2171","14","51","17","26","198","192","43","59","29","0","21","23","8","0","7","1","0","0","1","0","0","6","3","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US13097001274","FIRST BAPTIST LITHIA SPRINGS, Douglas County, Georgia","3595","1136","2459","2332","1324","967","2","19","0","20","127","114","38","40","5","0","9","15","2","1","4","0","0","0","0","0","0","11","8","0","0","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US13097001275","COUNTY LINE BAPTIST, Douglas County, Georgia","9165","837","8328","8034","1537","6285","8","142","0","62","294","272","124","42","15","1","22","22","21","2","21","0","0","0","0","0","2","20","14","3","0","0","0","0","0","0","0","0","0","0","2","0","1","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US13097001276","DEER LICK, Douglas County, Georgia","4554","913","3641","3434","1656","1689","14","53","2","20","207","191","70","54","7","2","13","14","13","6","11","0","0","0","1","0","0","14","7","5","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","2","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US1309700736N","CHAPEL HILL, Douglas County, Georgia","5407","446","4961","4729","1366","3198","14","98","7","46","232","209","97","35","4","1","20","25","14","3","7","2","0","0","1","0","0","21","13","0","0","3","0","0","0","2","2","0","0","0","0","0","1","0","0","0","0","0","2","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US1309700736S","CHURCH AT CHAPEL HILL, Douglas County, Georgia","8399","802","7597","7269","2228","4811","11","159","5","55","328","292","133","37","19","1","24","37","7","0","28","2","0","1","3","0","0","35","15","6","0","1","1","0","2","1","0","0","9","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US1309900000A","ARLINGTON, Early County, Georgia","1219","25","1194","1183","483","688","9","3","0","0","11","8","2","1","2","0","3","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US1309900000B","BLAKELY, Early County, Georgia","5567","65","5502","5391","1582","3762","12","32","0","3","111","104","52","37","3","0","2","8","0","0","0","1","0","0","1","0","0","5","2","0","0","0","0","0","0","2","0","0","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1"
"7000000US1309900000U","URQUHART, Early County, Georgia","883","17","866","844","643","197","2","2","0","0","22","20","6","2","0","0","8","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2"
"7000000US130990000CS","CEDAR SPRINGS, Early County, Georgia","1598","18","1580","1519","1155","347","6","8","0","3","61","57","23","21","2","0","9","2","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US130990000CU","CUBA, Early County, Georgia","1587","61","1526","1499","950","540","2","2","0","5","27","26","11","12","2","0","1","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US13101001058","STATENVILLE, Echols County, Georgia","3697","1091","2606","2522","2328","147","37","8","0","2","84","71","16","40","3","0","3","0","3","0","0","0","1","0","3","0","2","8","3","0","0","0","0","3","0","0","0","0","0","0","0","0","2","0","0","0","0","0","5","0","1","0","0","0","0","3","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US1310300001A","1A, Effingham County, Georgia","2820","145","2675","2478","2250","198","2","16","0","12","197","187","31","76","45","0","28","4","3","0","0","0","0","0","0","0","0","9","7","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US1310300001B","1B, Effingham County, Georgia","4395","161","4234","4058","3755","258","12","18","0","15","176","169","34","99","18","2","8","8","0","0","0","0","0","0","0","0","0","7","3","0","0","0","2","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US1310300001C","1C, Effingham County, Georgia","2105","148","1957","1815","1631","147","15","14","1","7","142","137","23","78","16","0","7","6","1","0","5","0","0","0","0","1","0","4","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US1310300001D","1D, Effingham County, Georgia","2897","156","2741","2614","2451","141","2","15","1","4","127","120","21","60","14","8","12","2","2","0","1","0","0","0","0","0","0","7","1","0","0","1","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US1310300002A","2A, Effingham County, Georgia","4165","228","3937","3788","3397","330","7","50","0","4","149","144","34","41","24","3","36","1","3","0","2","0","0","0","0","0","0","5","3","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US1310300002B","2B, Effingham County, Georgia","4401","339","4062","3836","3119","586","6","95","2","28","226","214","82","67","22","2","33","0","2","2","3","1","0","0","0","0","0","9","4","1","0","1","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","3","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US1310300002C","2C, Effingham County, Georgia","6958","401","6557","6149","4971","1007","15","122","9","25","408","393","115","137","77","4","41","9","4","0","6","0","0","0","0","0","0","10","3","0","0","1","4","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","5","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US1310300003A","3A, Effingham County, Georgia","1953","54","1899","1830","1542","271","12","4","0","1","69","68","11","24","10","0","22","1","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US1310300003B","3B, Effingham County, Georgia","2130","39","2091","2027","1465","546","1","5","0","10","64","59","11","31","9","0","5","1","1","0","0","1","0","0","0","0","0","5","1","1","0","0","2","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US1310300003C","3C, Effingham County, Georgia","3331","106","3225","3109","2429","652","11","7","0","10","116","107","33","40","15","2","12","3","2","0","0","0","0","0","0","0","0","8","4","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0"
"7000000US1310300003D","3D, Effingham County, Georgia","4448","149","4299","4096","3235","801","18","13","1","28","203","188","33","90","11","0","35","16","0","1","2","0","0","0","0","0","0","14","2","3","0","4","4","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US1310300004A","4A, Effingham County, Georgia","5539","261","5278","4999","4190","762","13","13","3","18","279","265","72","106","41","0","32","6","5","0","3","0","0","0","0","0","0","12","7","0","0","0","3","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US1310300004B","4B, Effingham County, Georgia","2919","210","2709","2565","1893","610","15","21","3","23","144","135","36","60","20","3","12","1","1","0","2","0","0","0","0","0","0","9","3","0","0","1","2","0","0","0","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US1310300004C","4C, Effingham County, Georgia","4260","245","4015","3781","3450","274","22","10","0","25","234","229","49","135","5","6","27","1","2","1","2","1","0","0","0","0","0","4","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1"
"7000000US1310300005A","5A, Effingham County, Georgia","4045","241","3804","3566","3148","367","6","24","0","21","238","223","60","102","35","3","11","1","7","0","2","2","0","0","0","0","0","11","1","3","0","2","4","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","4","3","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US1310300005B","5B, Effingham County, Georgia","6240","482","5758","5433","3793","1392","21","195","6","26","325","309","109","112","37","1","33","4","11","0","2","0","0","0","0","0","0","16","7","3","1","0","2","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US1310300005C","5C, Effingham County, Georgia","2163","127","2036","1962","1485","405","3","55","2","12","74","72","32","18","4","2","11","4","0","0","1","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US13105000189","ELBERTON, Elbert County, Georgia","6690","381","6309","6154","3011","3044","14","68","0","17","155","140","60","44","8","1","12","8","1","3","0","0","0","0","3","0","0","12","5","1","0","0","0","0","0","0","4","0","0","0","2","0","0","0","0","0","0","0","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US13105000190","LONGSTREET, Elbert County, Georgia","878","30","848","830","639","185","2","2","0","2","18","16","2","7","1","0","3","2","0","0","0","0","0","0","1","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US13105000191","ELIAM, Elbert County, Georgia","1282","103","1179","1144","918","211","3","7","0","5","35","30","11","11","0","0","5","1","0","0","0","0","0","0","2","0","0","5","1","0","0","0","3","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US13105000192","PETERSBURG, Elbert County, Georgia","498","9","489","480","437","39","2","2","0","0","9","7","3","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US13105000193","WYCHE, Elbert County, Georgia","1449","64","1385","1348","981","356","0","11","0","0","37","33","6","19","3","0","3","0","1","1","0","0","0","0","0","0","0","4","1","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US13105000196","MOSS-RUCKERSVILLE, Elbert County, Georgia","721","35","686","649","537","104","1","1","0","6","37","36","16","11","4","0","5","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US13105000197","PIKE, Elbert County, Georgia","2346","111","2235","2164","1450","683","2","20","0","9","71","66","39","15","2","0","6","0","0","1","2","0","0","0","1","0","0","3","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US13105000199","GAINES, Elbert County, Georgia","881","22","859","821","795","20","2","1","0","3","38","37","4","19","1","1","11","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US13105000201","GOSHEN, Elbert County, Georgia","2585","75","2510","2462","2096","308","0","51","3","4","48","46","15","21","3","0","5","1","1","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US13105000202","WEBBSBORO, Elbert County, Georgia","673","22","651","629","527","102","0","0","0","0","22","22","8","10","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US13105000315","CENTERVILLE, Elbert County, Georgia","1634","144","1490","1446","1219","201","0","19","0","7","44","44","7","19","4","1","7","2","0","1","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US13107000050","OAK PARK, Emanuel County, Georgia","982","76","906","882","824","55","3","0","0","0","24","23","16","6","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US13107000052","CROSS-GREEN, Emanuel County, Georgia","301","1","300","299","116","183","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US13107000053","SWAINSBORO, Emanuel County, Georgia","12023","538","11485","11218","6015","5036","13","125","1","28","267","258","132","68","1","4","17","18","1","0","17","0","0","0","0","0","0","8","3","0","0","0","3","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US13107000057","SUMMERTOWN, Emanuel County, Georgia","777","21","756","734","560","174","0","0","0","0","22","22","6","11","0","0","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US13107000058","STILLMORE, Emanuel County, Georgia","1117","110","1007","973","661","292","4","10","0","6","34","34","10","19","0","0","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US13107001208","BLUNDALE, Emanuel County, Georgia","1095","42","1053","1027","989","33","0","1","1","3","26","26","6","14","0","1","2","0","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US13107001333","CANOOCHEE, Emanuel County, Georgia","940","14","926","910","767","142","1","0","0","0","16","15","11","0","1","1","2","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US13107001429","GARFIELD, Emanuel County, Georgia","812","9","803","785","627","155","2","1","0","0","18","18","3","10","4","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US13107001502","NUNEZ, Emanuel County, Georgia","733","84","649","635","544","89","1","1","0","0","14","14","4","9","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US13107001560","TWIN CITY, Emanuel County, Georgia","2871","69","2802","2746","1747","993","4","2","0","0","56","56","14","35","1","0","2","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US13107001748","ADRIAN, Emanuel County, Georgia","1117","29","1088","1068","965","94","5","1","0","3","20","20","1","15","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US13109000011","VETERAN'S COMM CTR, Evans County, Georgia","10774","1237","9537","9246","6038","3083","15","78","11","21","291","273","113","88","10","2","41","8","0","0","9","0","0","1","0","1","0","17","7","0","0","0","0","0","3","2","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0"
"7000000US1311100COLW","COLWELL, Fannin County, Georgia","1498","42","1456","1388","1371","7","5","4","0","1","68","66","3","45","3","0","13","0","0","0","0","2","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US1311100FAIR","FAIRPLAY, Fannin County, Georgia","1531","19","1512","1454","1440","0","6","3","1","4","58","57","3","40","1","0","11","1","0","0","0","0","0","0","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
